ID,mox,mox_FDR,moxYG,moxYG_FDR,logCPM
YGL185C,-1.074801113,0.002253402,-1.787400956,8.74E-08,3.153849839
YGL186C,-0.402313075,0.420395055,0.396485536,0.432540033,7.64413203
YGL187C,1.279174058,0.00014406,1.535980496,3.14E-06,6.687538375
YGL188C,0.917130458,0.139479403,1.315217733,0.020255761,2.641509951
YGL188C-A,0.763400767,0.235100617,0.180977758,0.858005268,0.777786934
YGL189C,0.573634069,0.270257173,0.148222033,0.851082038,9.558200781
YGL190C,0.402128556,0.24272333,0.100366054,0.85006972,3.601431858
YGL191W,0.638394,0.12222659,0.458778214,0.293642463,5.060823204
YGL192W,-0.908458264,0.085474995,-0.591794126,0.293747544,6.829421067
YGL193C,-1.118832176,0.019649035,-0.311512666,0.630697978,4.318223475
YGL194C,0.090981571,0.894798033,-0.199819622,0.729014722,2.69638921
YGL194C-A,-0.415226373,0.303097152,-0.27208938,0.551406822,2.960093222
YGL195W,-0.315002862,0.517626498,0.415686433,0.371452747,7.839590782
YGL196W,-0.323906118,0.415824902,0.378562129,0.326566175,3.936933794
YGL197W,0.21457799,0.723718416,0.324520167,0.570054237,4.547435933
YGL198W,-0.64325099,0.2180724,-0.491021614,0.375215225,7.340669107
YGL199C,-0.199428981,0.75740077,-0.308590831,0.617036727,4.020867153
YGL200C,-0.343458477,0.426918189,-0.235261883,0.635184596,8.772785845
YGL201C,0.354663579,0.309875944,-0.288894499,0.435727894,3.697825162
YGL202W,-0.684291498,0.094730451,-0.163162446,0.779216732,9.976707764
YGL203C,0.400019076,0.268701842,0.405398698,0.257126347,4.600490954
YGL204C,-1.392728832,5.29E-05,-1.261563797,0.000321862,4.156087102
YGL205W,-1.356178997,6.49E-05,-0.713940262,0.056027488,3.194710915
YGL206C,0.303464122,0.514524385,1.145015475,0.001271563,6.124674431
YGL207W,-0.092323888,0.871672619,-0.211957071,0.648759365,5.48102667
YGL208W,-0.708924562,0.075376101,-0.536298695,0.193588637,3.339274736
YGL209W,0.307495131,0.425934294,0.573851523,0.084447972,3.508513416
YGL210W,-0.039852548,0.981267565,-0.312624386,0.486921344,3.4087722
YGL211W,-0.612500907,0.179761749,-0.942207963,0.021534568,4.743122955
YGL212W,-0.22312797,0.826310088,-1.508205521,0.027057218,1.318057245
YGL213C,-0.160670717,0.731582043,0.203996343,0.662575581,5.045560438
YGL214W,-0.221910957,0.785478402,0.623581824,0.306110631,1.826790273
YGL215W,1.115807749,0.00191351,1.28373248,0.000278028,7.180762292
YGL216W,0.094384031,0.855528176,-0.218683964,0.606071162,3.304342506
YGL217C,0.827900321,0.5107941,-1.208370778,0.354065081,-1.162756404
YGL218W,1.172272097,0.181439448,0.750272195,0.438343252,0.385952755
YGL219C,0.622281871,0.05295235,0.331887865,0.366170725,3.212246801
YGL220W,-0.764825688,0.046722891,-0.313737314,0.50159109,6.435620211
YGL221C,-0.890234716,0.013626326,-0.861248664,0.015284101,6.100460652
YGL222C,-0.735701779,0.104301439,-0.317584713,0.563479586,2.356291258
YGL223C,-1.33845263,6.23E-05,-1.140876321,0.000857859,4.845014347
YGL224C,-0.245660208,0.545928537,0.163515061,0.729632055,5.147842742
YGL225W,0.707308034,0.073382019,0.509520246,0.217776227,9.14904877
YGL226C-A,-0.037054588,0.986462993,0.186955283,0.724388148,6.669140797
YGL226W,0.059521626,0.960566369,-0.114309839,0.89117228,2.063630546
YGL227W,-0.204945759,0.631800036,-0.534125849,0.122591131,3.825095806
YGL228W,0.652058444,0.07526073,0.231192391,0.625563368,5.083708499
YGL229C,-0.237242542,0.551802347,0.024809899,1,4.587369418
YGL230C,-1.87873676,4.22E-06,-1.389722853,0.001076475,2.141492734
YGL231C,-0.330721371,0.420523702,-0.572147565,0.11246796,5.473275586
YGL232W,-0.070379535,0.949740886,-0.821165605,0.063118237,3.999957023
YGL233W,0.506005456,0.175347454,-0.238289201,0.609449814,3.744875334
YGL234W,-1.533519148,0.00017025,0.315833542,0.583893803,10.58355366
YGL235W,0.028466117,1,0.185843516,0.896107621,0.356959505
YGL236C,0.027807152,1,0.488423571,0.243338639,4.483498797
YGL237C,0.230395914,0.656390565,0.112739824,0.874723859,2.206901904
YGL238W,0.618887143,0.181319026,1.296653982,0.001085622,6.008359964
YGL239C,0.726565496,0.438600947,0.657131901,0.523577936,-0.581686094
YGL240W,-1.800149125,7.18E-05,-1.499859237,0.001186511,3.719880481
YGL241W,0.163487282,0.691828169,0.390385677,0.248527702,3.781755715
YGL242C,-0.038222092,0.979553219,-0.331604777,0.397468867,4.399355116
YGL243W,0.108172091,0.861291894,-0.508524404,0.221710381,3.279911701
YGL244W,0.315009763,0.503417676,-0.430665485,0.339360281,3.569354011
YGL245W,-0.447997522,0.318646441,-0.254813406,0.63241553,7.558041872
YGL246C,0.166206166,0.730071724,-0.410450556,0.307042459,4.003670112
YGL247W,0.342454347,0.378225389,-0.055474883,0.958917535,3.197530817
YGL248W,-0.004745377,1,0.178952245,0.711865602,4.076953685
YGL249W,-1.373565445,2.95E-06,-1.047456045,0.000642699,3.671154533
YGL250W,-0.610670056,0.113356408,0.249133827,0.605686428,3.722073302
YGL251C,-1.480171221,2.28E-06,-1.003081605,0.002394629,4.48210881
YGL252C,0.429724658,0.29984206,0.088839118,0.901323389,4.207815237
YGL253W,-0.348304552,0.414747056,0.144128629,0.797998715,9.852901925
YGL254W,0.167881901,0.787343475,-1.195963861,0.003604574,2.389759613
YGL255W,-6.685282901,2.09E-10,-0.022337704,1,12.07233903
YGL256W,-0.792234506,0.048683463,0.095548459,0.903048518,5.79175155
YGL257C,0.283907841,0.480808749,0.087429909,0.889866106,5.235616425
YGL258W,-2.69526986,7.18E-05,-1.62264315,0.021790651,2.197962173
YGL258W-A,-0.335645855,0.605457055,0.121586065,0.916519182,1.165484358
YGL259W,0.056337407,0.990094281,0.419561648,0.565096877,2.266680284
YGL260W,-2.422570999,0.053327253,-0.353340111,0.914361576,-3.311425454
YGL261C,-3.155770922,8.33E-05,-1.509534165,0.07752253,-2.383329552
YGL262W,0.73370941,0.260052312,1.061558403,0.071841824,-0.585204209
YGL263W,1.830921253,1.74E-07,1.813316779,2.83E-07,4.112027336
YGR001C,-0.125116765,0.851578034,-0.527937467,0.247868413,5.11889925
YGR002C,0.184983812,0.758852497,-0.458679951,0.368366707,2.435208937
YGR003W,0.287630003,0.487084935,-0.248539105,0.582056725,3.307097592
YGR004W,0.151285725,0.721629089,0.221962596,0.578486087,3.897926441
YGR005C,0.004247929,1,-0.530302321,0.162833304,3.182289333
YGR006W,-0.18553034,0.81395074,-0.985889713,0.06960465,0.932331884
YGR007W,-0.073909914,0.898328364,-0.288438901,0.447150933,4.435313678
YGR008C,-0.263678068,0.596582061,-0.531138909,0.215042615,3.726264063
YGR009C,-0.270941583,0.533399426,-1.008654224,0.002467926,3.168425741
YGR010W,-0.227192827,0.559941978,-0.224867916,0.582098878,3.265966422
YGR011W,-0.293347896,0.658327988,-0.042936891,1,-0.004949102
YGR012W,-0.163815405,0.691828169,-0.538037109,0.08590164,3.714958929
YGR013W,-0.411198499,0.33539519,-0.765676944,0.039941177,2.945595084
YGR014W,0.919040212,0.014384145,0.860854231,0.020291734,8.299932503
YGR015C,-0.207574667,0.610717917,0.216046298,0.607926183,3.269672872
YGR016W,0.163708086,0.795532739,-0.179896033,0.799129385,1.299916845
YGR017W,-0.222858732,0.6011319,-0.816415647,0.011191866,4.347221089
YGR018C,-1.41885545,0.012707337,-1.133406795,0.050379088,1.284926581
YGR019W,-0.552437707,0.239786524,0.21521325,0.724388148,6.066982665
YGR020C,0.538690933,0.215528905,0.252961255,0.636860524,5.772424762
YGR021W,1.045146258,0.017472503,0.422406757,0.430647398,2.060385413
YGR022C,1.570831532,0.092896688,1.409403107,0.12851841,0.534592853
YGR023W,1.629317963,3.01E-07,1.693336578,1.06E-07,4.948376955
YGR024C,-0.218431269,0.608991802,-0.280268002,0.499752026,5.448847403
YGR025W,0.159122025,0.796841656,0.491494756,0.300232728,4.594826164
YGR026W,0.236877392,0.585248553,0.493715605,0.180454567,7.486607539
YGR027C,0.034335806,0.993781291,-0.078696701,0.929204503,8.981117211
YGR027W-A,-0.015946352,1,1.598075402,0.023214398,-1.13874187
YGR027W-B,-0.169412343,0.728729438,-0.358740595,0.389071456,6.26470268
YGR028W,-0.415685514,0.249381765,-0.65979097,0.040536192,3.964859787
YGR029W,-0.504763505,0.1643642,-0.461265516,0.205725802,4.693415464
YGR030C,-0.200841481,0.681557681,-0.670684227,0.068859546,3.375715215
YGR031C-A,2.675659216,0.721629089,0,1,-4.626858206
YGR031W,-0.33526311,0.452654458,-0.630224441,0.103563934,4.183433204
YGR032W,-1.073343517,0.134466102,0.193445759,0.871864461,8.657526552
YGR033C,0.688280751,0.070973114,0.141538307,0.805655464,4.221051427
YGR034W,0.620858888,0.227305944,0.351661389,0.555256603,9.201683654
YGR035C,-1.635076564,0.000714172,-0.478671798,0.43999147,1.680268475
YGR035W-A,-0.242306621,0.690602464,0.213265324,0.736472218,2.131910031
YGR036C,0.031212412,0.989288641,0.167885672,0.711651399,4.213145894
YGR037C,-0.836295774,0.026798687,-0.573999623,0.14886981,7.074456042
YGR038C-A,-0.196426081,0.870023452,0.912602313,0.17612519,-0.251985562
YGR038C-B,0.146486699,0.777779533,-0.134841258,0.814098535,5.880875365
YGR038W,-0.031572588,0.992901635,0.260132554,0.568965678,6.83005509
YGR039W,-0.697739089,0.1145629,-0.677022506,0.118891043,1.634310819
YGR040W,-0.977673953,0.000966892,-0.834581403,0.005693522,3.869685656
YGR041W,-0.289014618,0.501684141,0.021193284,1,4.927652558
YGR042W,-0.279673475,0.542991362,-0.297369782,0.525796601,2.846066903
YGR043C,0.167654503,0.727812497,-0.357883534,0.393212371,2.759660058
YGR044C,-0.484531768,0.152214676,-0.319346844,0.383634534,4.67203476
YGR045C,-0.463269685,0.426142374,-0.598231425,0.285461088,0.893808589
YGR046W,0.842792676,0.017190868,0.709921501,0.046094046,3.376646736
YGR047C,0.985095111,0.037732764,0.342825512,0.569208311,2.192338986
YGR048W,0.013497791,1,-0.269730098,0.549767193,3.820231625
YGR049W,-0.331066903,0.385962517,0.230305987,0.591521595,3.186483108
YGR050C,-0.339081527,0.380954946,-0.621022906,0.065046505,3.821076482
YGR051C,0.142822787,0.861572637,-0.383534094,0.611265742,-0.024029371
YGR052W,0.955949223,0.028365193,1.138939016,0.005852961,2.231018391
YGR053C,1.041982205,0.030948165,0.277548638,0.703291522,0.362530027
YGR054W,0.384733205,0.338623149,0.777390158,0.022796182,6.875588382
YGR055W,0.631942278,0.113795943,0.845706099,0.020742634,8.898765648
YGR056W,0.42847836,0.314365069,0.258888716,0.605674893,2.795202165
YGR057C,0.224305323,0.63210085,-0.062183677,0.955326287,3.180572898
YGR058W,-0.581297236,0.124499735,-0.40231228,0.319674246,2.922961425
YGR059W,-3.697855983,4.21E-18,-3.093023929,1.93E-13,2.211722048
YGR060W,0.630843556,0.129077832,1.096704335,0.002712092,8.672077923
YGR061C,-1.075549067,0.006637558,0.245642231,0.663006417,9.292244406
YGR062C,-0.25313553,0.533167127,0.150750992,0.753106253,4.105927991
YGR063C,-0.041037981,0.982333485,-0.050948724,0.974617769,5.706504028
YGR064W,-0.261870986,0.595512457,-0.034523203,0.999508214,3.20782896
YGR065C,-1.179517343,0.067600401,0.03396154,1,9.201939401
YGR066C,-0.895513345,0.115636029,0.261259391,0.734166954,2.335539648
YGR067C,1.280796186,0.001191929,0.847111898,0.04618687,1.885098704
YGR068C,0.326985845,0.452511254,-0.057265087,0.9546357,3.465524537
YGR068W-A,0,1,0,1,-4.776081025
YGR069W,-0.216761353,0.834739799,-1.058295183,0.112174799,-0.703857035
YGR070W,0.621673985,0.094439417,0.934912077,0.005099543,2.891780206
YGR071C,0.971846754,0.003672908,0.867779586,0.010280772,3.272439083
YGR072W,0.268989418,0.663919247,-0.278608548,0.673221703,2.426074141
YGR073C,-0.023856335,1,0.43361172,0.336430113,2.758619037
YGR074W,-0.194926678,0.629716756,0.199310231,0.637750646,4.179448889
YGR075C,0.203395215,0.612176057,0.378785535,0.283660365,3.864752676
YGR076C,0.337950074,0.49397433,-0.092393578,0.915897978,2.298563178
YGR077C,0.185553927,0.702517758,0.689787141,0.052379689,5.79818188
YGR078C,-0.153200893,0.791522868,-0.415574829,0.367530147,3.665719817
YGR079W,-0.495307102,0.228768744,-0.629751497,0.102391081,3.899625024
YGR080W,-0.308388062,0.417301543,-0.166628223,0.72031097,4.46068103
YGR081C,0.750718184,0.165058526,-0.099428886,0.933473756,4.137809034
YGR082W,0.125803876,0.817115472,0.454071653,0.25255959,6.637014821
YGR083C,0.573276248,0.190777825,-0.566944116,0.197703568,3.541468559
YGR084C,0.319844784,0.577636408,0.003239337,1,2.781173669
YGR085C,0.461347852,0.425215631,-0.162350937,0.841913337,7.933419411
YGR086C,0.127566783,0.804781019,-0.37139174,0.359179408,7.124495236
YGR087C,0.777614767,0.091076349,1.161273564,0.004854625,2.243097872
YGR088W,0.676036043,0.187371007,1.222023926,0.0062139,3.077142322
YGR089W,0.653825767,0.063896861,0.514313459,0.152755491,6.09928351
YGR090W,0.842009309,0.072976868,1.207674109,0.004661688,5.60121763
YGR091W,-1.053177176,9.73E-05,-1.774567621,9.79E-12,3.290409757
YGR092W,-0.107938433,0.82563205,-0.543539388,0.099935493,3.815168497
YGR093W,-0.028005401,0.998311476,-0.467086311,0.207857656,3.619477945
YGR094W,0.211403292,0.672148367,0.086840761,0.909896502,8.015405952
YGR095C,0.235169125,0.634633806,-0.116604662,0.868253728,3.875254589
YGR096W,-0.928021729,0.02581907,-0.646683443,0.13866086,4.855089396
YGR097W,-0.25868975,0.661740651,0.109173061,0.903048518,5.417410475
YGR098C,0.464498934,0.217791394,0.930751027,0.003886941,3.910238917
YGR099W,0.027074902,0.996869536,-0.153152298,0.733825617,3.367079193
YGR100W,-0.337714788,0.376236118,-0.414664945,0.25754987,3.863719653
YGR101W,-0.208677427,0.711842676,0.249411533,0.660230367,6.252320379
YGR102C,0.534083657,0.153154368,0.162584622,0.744466922,3.562780714
YGR103W,0.544493102,0.341901418,-0.742325685,0.163032736,5.51876836
YGR104C,0.020262255,1,-0.505803334,0.337192381,2.585213681
YGR105W,0.135994555,0.789331081,0.042448262,0.979132929,4.290232096
YGR106C,0.246491696,0.594495289,0.318516256,0.477001037,9.333422112
YGR107W,-1.948230367,6.23E-05,-1.134400428,0.028372239,1.063430884
YGR108W,-0.112608265,0.819597751,-0.861081802,0.004569109,3.240775888
YGR109C,-0.010790969,1,-1.32452249,0.008307189,0.394732182
YGR109W-A,-0.88987736,0.795124164,-0.128424803,1,2.975502592
YGR109W-B,-0.031305985,1,0.24711735,0.739948405,4.873157791
YGR110W,0.753922119,0.030898672,1.036381585,0.001342652,4.238426593
YGR111W,-0.489012235,0.131092594,-0.749716248,0.009910295,4.227197713
YGR112W,0.050829986,0.972854767,-0.117211655,0.871864461,2.460138687
YGR113W,-0.186366188,0.748808264,-0.660310666,0.133283773,2.706880997
YGR114C,3.193858854,0.16225523,3.424118776,0.141301433,-2.906874245
YGR115C,0.550004595,0.661405941,-0.536825362,0.682746805,0.606424639
YGR116W,0.28459275,0.486068468,-0.446203141,0.228627722,4.599880994
YGR117C,0.330002875,0.393340213,-0.078433852,0.911485241,3.875490488
YGR118W,0.459645539,0.365761101,-0.019226385,1,8.836109468
YGR119C,0.727924327,0.06511706,0.090240749,0.906144,4.05888404
YGR120C,-0.42859021,0.207770536,-0.730609493,0.014992645,3.664818947
YGR121C,-0.632319981,0.309316647,1.869374374,0.000265745,6.848034722
YGR121W-A,-2.358689575,3.28E-08,-1.593033076,0.000333449,1.415103211
YGR122C-A,0.412543632,0.510316007,0.132147841,0.892320996,0.033446314
YGR122W,0.530244754,0.168454892,0.093053589,0.891395094,3.15632045
YGR123C,0.24327524,0.670392634,0.083508915,0.933586803,4.732860228
YGR124W,-0.523635806,0.231728489,-0.094125793,0.906108123,9.514600428
YGR125W,-0.241603419,0.659025248,0.31187881,0.55657913,5.949121119
YGR126W,-0.025748028,1,0.345700526,0.642596719,0.395047248
YGR127W,-0.021281308,1,0.679800294,0.095329754,2.9210768
YGR128C,0.557160861,0.311970315,0.360029744,0.562336028,4.333696917
YGR129W,-0.365862374,0.496842906,-0.8001259,0.079224094,1.987138356
YGR130C,-0.095127815,0.859797335,-0.331040812,0.392017926,4.212308961
YGR131W,-1.039145864,0.007588512,-0.032865564,1,3.030309529
YGR132C,-0.477345745,0.212067487,-0.66539002,0.056413314,5.380567287
YGR133W,-0.77950706,0.030200875,-0.271475593,0.55154269,4.5712137
YGR134W,-0.121102077,0.790303215,0.297027513,0.422385384,4.495777204
YGR135W,-0.183598946,0.747133263,-0.627435118,0.145809632,6.190952716
YGR136W,0.269638244,0.558843138,0.490731376,0.226526135,4.862983708
YGR137W,0.220527923,0.735311352,0.647008029,0.214923965,1.83498658
YGR138C,1.610594445,0.000888503,2.325367204,6.09E-07,6.147982181
YGR139W,1.725643549,0.065367233,2.161263768,0.014238484,0.980911619
YGR140W,-0.803008801,0.053327253,-1.697283286,3.74E-06,2.943894026
YGR141W,-0.699650997,0.175889823,-0.425144967,0.461203103,5.061966811
YGR142W,0.331887115,0.514520845,0.573301399,0.207828351,2.707502092
YGR143W,0.416607973,0.357961909,0.448287125,0.314600803,5.456503271
YGR144W,-0.265556496,0.678267519,0.234192949,0.734166954,5.260208489
YGR145W,0.585913533,0.273094507,-0.364475492,0.554973579,3.487779342
YGR146C,0.434826655,0.428923435,0.445963955,0.419281714,4.810559941
YGR146C-A,-0.017887679,1,0.054673576,0.996746188,0.721508614
YGR147C,0.007801019,1,-0.400946398,0.280578354,4.579592116
YGR148C,1.054993167,0.054969383,0.351896025,0.622253329,7.725824974
YGR149W,-1.067011612,0.03897475,0.311252094,0.655733963,7.061690136
YGR150C,0.340547861,0.424763109,0.081177004,0.914855394,2.859433375
YGR151C,-0.269837033,0.796973474,-1.466574605,0.038504317,-1.753224263
YGR152C,-0.065980367,0.961414127,-0.660610365,0.170396419,3.087710683
YGR153W,-0.913011356,0.050877898,-0.462258753,0.386767003,1.458665751
YGR154C,-0.474705851,0.226231091,-0.500364269,0.197903908,2.557873684
YGR155W,-0.403065837,0.320056944,-0.033112791,0.998534341,7.91410733
YGR156W,-1.701208748,1.09E-05,-0.155735328,0.821349935,5.607044947
YGR157W,-0.814165263,0.037606678,0.401768135,0.37382961,9.430095677
YGR158C,-0.490639343,0.129344395,-0.512305933,0.10177609,4.062805737
YGR159C,0.392648333,0.447307997,-0.230965204,0.708561948,7.26596079
YGR160W,0.557179444,0.170427869,-0.380770346,0.387474539,4.48241466
YGR161C,0.634222511,0.074709293,1.301520757,2.39E-05,4.309058251
YGR161C-C,-0.15350477,0.917194337,1.292251706,0.058219696,-0.301016481
YGR161C-D,0.264425218,0.549150079,0.091604805,0.893718466,5.849861901
YGR161W-A,-0.342305026,0.728729438,0.821465713,0.256905491,-0.634242727
YGR161W-B,-0.547094269,0.119027388,-1.052702192,0.000597534,3.844526942
YGR161W-C,0.09002122,0.875170353,0.078074396,0.910807693,3.626137481
YGR162W,0.611951829,0.209551646,-0.602513906,0.213442506,5.520482839
YGR163W,0.370342998,0.315719321,0.029976792,0.998236368,3.515926546
YGR164W,-0.458596323,0.489245609,0.522064311,0.402078707,0.089145247
YGR165W,0.429159521,0.211350362,0.023338759,1,3.912792316
YGR166W,0.229803679,0.620274814,0.738478575,0.038822831,3.709071409
YGR167W,0.353694549,0.444488903,-0.223263369,0.679449128,5.218078994
YGR168C,-0.366387529,0.392948184,-0.33750062,0.446698991,3.588511919
YGR169C,-0.211739048,0.68827876,-0.310999688,0.52986818,2.437612052
YGR169C-A,1.052964928,0.046505459,0.298217808,0.674385989,2.557822623
YGR170W,0.114347282,0.79795988,0.149215989,0.734166954,3.864313153
YGR171C,0.335102577,0.339916844,0.179721773,0.673221703,3.080000583
YGR172C,-0.333890578,0.508606238,-0.417096624,0.3891785,7.024636855
YGR173W,0.31224412,0.535289362,-0.79610942,0.051894959,4.21703237
YGR174C,0.618806937,0.103359081,0.279657403,0.541910369,2.778632794
YGR174W-A,-0.123538473,0.963827913,-0.04498974,1,-1.817315431
YGR175C,-0.727683473,0.100820515,-0.106372517,0.895782499,8.890362092
YGR176W,-0.994249186,0.041679119,0.067781763,0.969468494,1.98239108
YGR177C,-0.712728405,0.037708319,0.220872431,0.63068246,4.918608068
YGR178C,-0.036958352,0.985175139,-0.348708216,0.41802491,5.729188964
